epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
50,0.9781411,0.9960923,68.0,59.0,0.06667351909580407,0.0003162278,2846.0,2837.0,0.94475526,0.983383,74.0,84.0,0.18569931395116207,1346.0,1356.0
51,0.9767642,0.9960838,66.0,69.0,0.06699897631206082,0.0003162278,2836.0,2839.0,0.94160837,0.9813171,101.0,66.0,0.1892316562875717,1364.0,1329.0
52,0.9767642,0.99665,66.0,69.0,0.06658772573466817,0.0003162278,2836.0,2839.0,0.9367133,0.97998613,109.0,72.0,0.19718556791475578,1358.0,1321.0
53,0.97986233,0.99753964,63.0,54.0,0.05490585553283923,0.0003162278,2851.0,2842.0,0.92342657,0.9780488,153.0,66.0,0.22499421652351706,1364.0,1277.0
54,0.97521514,0.99663967,75.0,69.0,0.06721167369268485,0.0003162278,2836.0,2830.0,0.9370629,0.98063385,86.0,94.0,0.1941776573916973,1336.0,1344.0
55,0.9815835,0.99769515,55.0,52.0,0.05210967043346849,0.0003162278,2853.0,2850.0,0.94475526,0.98110473,97.0,61.0,0.18390830796694513,1369.0,1333.0
56,0.980895,0.9975918,57.0,54.0,0.05394479152143446,0.0003162278,2851.0,2848.0,0.9311189,0.97528774,100.0,97.0,0.2298618562121624,1333.0,1330.0
57,0.97831327,0.9971025,68.0,58.0,0.06139612602191612,0.0003162278,2847.0,2837.0,0.9482517,0.98412263,96.0,52.0,0.1688959198151418,1378.0,1334.0
58,0.979346,0.99761367,59.0,61.0,0.05730780378663203,0.0003162278,2844.0,2846.0,0.93146855,0.97833866,126.0,70.0,0.21391343843829194,1360.0,1304.0
59,0.98416525,0.99825037,45.0,47.0,0.04681484753103126,0.0003162278,2858.0,2860.0,0.94055945,0.9795892,98.0,72.0,0.20313229814007547,1358.0,1332.0
60,0.98141134,0.99812585,60.0,48.0,0.04867866266072888,0.0003162278,2857.0,2845.0,0.93951046,0.9802255,124.0,49.0,0.22500846174784625,1381.0,1306.0
61,0.9827883,0.99815017,44.0,56.0,0.04509546972413223,0.0003162278,2849.0,2861.0,0.93041956,0.97207534,123.0,76.0,0.2650600960797209,1354.0,1307.0
