epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
32,0.6615,0.71553373,1263.0,768.0,0.6115171135465304,0.001,2232.0,1737.0,0.6098305,0.7078346,232.0,919.0,0.6343275028770253,556.0,1243.0
33,0.66216666,0.7134162,1298.0,729.0,0.609927443464597,0.001,2271.0,1702.0,0.65254235,0.7101774,806.0,219.0,0.6176104342533371,1256.0,669.0
34,0.6613333,0.7148059,1286.0,746.0,0.6091978484392166,0.001,2254.0,1714.0,0.558983,0.59900326,629.0,672.0,0.7195662957126812,803.0,846.0
35,0.66,0.71571517,1285.0,755.0,0.6083006717761358,0.001,2245.0,1715.0,0.6444068,0.7119756,885.0,164.0,0.622781261347108,1311.0,590.0
36,0.6705,0.7216796,1232.0,745.0,0.607383557955424,0.001,2255.0,1768.0,0.6115254,0.69044036,1066.0,80.0,0.6652484040139085,1395.0,409.0
37,0.6756667,0.7288034,1246.0,700.0,0.5982747142016888,0.001,2300.0,1754.0,0.561017,0.6081041,573.0,722.0,0.7415946457345607,753.0,902.0
38,0.65933335,0.7153325,1245.0,799.0,0.6098984975119431,0.001,2201.0,1755.0,0.6501695,0.71096575,716.0,316.0,0.6095504481913679,1159.0,759.0
39,0.672,0.7263061,1213.0,755.0,0.6023894879221916,0.001,2245.0,1787.0,0.6498305,0.7134987,872.0,161.0,0.6272227575213222,1314.0,603.0
40,0.6778333,0.7342447,1223.0,710.0,0.5943653391301632,0.001,2290.0,1777.0,0.6332203,0.70423996,466.0,616.0,0.6138917756282677,859.0,1009.0
41,0.683,0.7382698,1248.0,654.0,0.5891434473792712,0.001,2346.0,1752.0,0.6044068,0.7046187,308.0,859.0,0.6336466409392276,616.0,1167.0
42,0.6725,0.73473793,1227.0,738.0,0.5972657961646716,0.001,2262.0,1773.0,0.6464407,0.7108308,455.0,588.0,0.6126065844196384,887.0,1020.0
43,0.6805,0.736984,1199.0,718.0,0.5901784008244674,0.001,2282.0,1801.0,0.6549153,0.7201186,578.0,440.0,0.6087932261369996,1035.0,897.0
44,0.6781667,0.7411381,1173.0,758.0,0.5908202288548151,0.001,2242.0,1827.0,0.6420339,0.7066953,661.0,395.0,0.6210440669019344,1080.0,814.0
45,0.67966664,0.7419379,1225.0,697.0,0.5865972854693731,0.001,2303.0,1775.0,0.64305085,0.72353715,917.0,136.0,0.6288992778729584,1339.0,558.0
46,0.6675,0.73088795,1248.0,747.0,0.596963759313027,0.001,2253.0,1752.0,0.6471186,0.71738946,867.0,174.0,0.617527950416177,1301.0,608.0
47,0.69633335,0.7591702,1167.0,655.0,0.5737939339131117,0.001,2345.0,1833.0,0.6423729,0.7358612,315.0,740.0,0.6063722576125193,735.0,1160.0
48,0.68733335,0.74393,1221.0,655.0,0.5847046379745007,0.001,2345.0,1779.0,0.6267797,0.6965205,529.0,572.0,0.6181708118673098,903.0,946.0
49,0.6843333,0.7494662,1228.0,666.0,0.5784771489103635,0.001,2334.0,1772.0,0.65118647,0.7282209,899.0,130.0,0.6300049398410118,1345.0,576.0
50,0.6871667,0.7505362,1207.0,670.0,0.5802892049153646,0.001,2330.0,1793.0,0.6735593,0.7297486,646.0,317.0,0.5952443238032066,1158.0,829.0
51,0.6928333,0.7557931,1220.0,623.0,0.5720835003256798,0.001,2377.0,1780.0,0.6549153,0.7313036,779.0,239.0,0.6152815185360989,1236.0,696.0
52,0.6871667,0.75044924,1205.0,672.0,0.5775612984100977,0.001,2328.0,1795.0,0.6555932,0.72351575,777.0,239.0,0.5964846591828233,1236.0,698.0
53,0.69116664,0.75422585,1188.0,665.0,0.5768393188714981,0.001,2335.0,1812.0,0.67118645,0.7356858,662.0,308.0,0.5918244548773361,1167.0,813.0
54,0.692,0.7486815,1222.0,626.0,0.5775115929047266,0.001,2374.0,1778.0,0.6538983,0.739081,369.0,652.0,0.6196050528752601,823.0,1106.0
55,0.6793333,0.74759746,1210.0,714.0,0.5820974040031434,0.001,2286.0,1790.0,0.65627116,0.71312934,716.0,298.0,0.6249628433736704,1177.0,759.0
56,0.64433336,0.6939534,1380.0,754.0,0.6198502786457538,0.001,2246.0,1620.0,0.61322033,0.6720276,924.0,217.0,0.636002055063086,1258.0,551.0
57,0.6663333,0.7245175,1295.0,707.0,0.6007079153259596,0.001,2293.0,1705.0,0.65694916,0.7198519,667.0,345.0,0.6086655078297954,1130.0,808.0
58,0.67466664,0.7293656,1174.0,778.0,0.5990072302520275,0.001,2222.0,1826.0,0.6752542,0.7310065,558.0,400.0,0.5919882618774802,1075.0,917.0
59,0.66966665,0.7277708,1238.0,744.0,0.5969219532608986,0.001,2256.0,1762.0,0.6650847,0.72800255,647.0,341.0,0.5950212984266928,1134.0,828.0
60,0.688,0.7562939,1174.0,698.0,0.5732441074649492,0.001,2302.0,1826.0,0.6708475,0.7392483,672.0,299.0,0.5873036850306947,1176.0,803.0
61,0.6895,0.7548201,1217.0,646.0,0.5737374854584535,0.001,2354.0,1783.0,0.679322,0.74592286,487.0,459.0,0.585600216610957,1016.0,988.0
62,0.6993333,0.7627206,1154.0,650.0,0.567480340898037,0.001,2350.0,1846.0,0.6840678,0.74204725,585.0,347.0,0.5799975600283025,1128.0,890.0
63,0.6806667,0.747331,1219.0,697.0,0.5808284384012222,0.001,2303.0,1781.0,0.66644067,0.74028873,652.0,332.0,0.5955467590841196,1143.0,823.0
64,0.6885,0.75408465,1162.0,707.0,0.5768651961783569,0.001,2293.0,1838.0,0.67288136,0.744555,746.0,219.0,0.5815774064953044,1256.0,729.0
65,0.6875,0.75683045,1218.0,657.0,0.5733822646240393,0.001,2343.0,1782.0,0.68237287,0.7564723,779.0,158.0,0.5853456146636251,1317.0,696.0
66,0.69233334,0.75917673,1193.0,653.0,0.5688565124074618,0.001,2347.0,1807.0,0.659661,0.72949845,889.0,115.0,0.6266041158619574,1360.0,586.0
67,0.705,0.77097464,1136.0,634.0,0.5577896196643511,0.001,2366.0,1864.0,0.66067797,0.7219581,806.0,195.0,0.6112220102447574,1280.0,669.0
68,0.6868333,0.76089156,1164.0,715.0,0.5706578073402245,0.001,2285.0,1836.0,0.5833898,0.66205144,275.0,954.0,0.6923107406850588,521.0,1200.0
69,0.68983334,0.7601563,1203.0,658.0,0.5652413955330848,0.001,2342.0,1797.0,0.6783051,0.7420545,668.0,281.0,0.5973476912005473,1194.0,807.0
70,0.7101667,0.7697682,1109.0,630.0,0.5577468530337015,0.001,2370.0,1891.0,0.659661,0.7322245,893.0,111.0,0.6191378206519758,1364.0,582.0
71,0.69266665,0.7558837,1191.0,653.0,0.5717587811251481,0.001,2347.0,1809.0,0.66644067,0.7346654,644.0,340.0,0.5861674287561643,1135.0,831.0
72,0.6925,0.753083,1193.0,652.0,0.5734650795658429,0.001,2348.0,1807.0,0.67966104,0.7330333,657.0,288.0,0.586182038864847,1187.0,818.0
73,0.69416666,0.7619874,1177.0,658.0,0.5673299462596575,0.001,2342.0,1823.0,0.67288136,0.7466481,781.0,184.0,0.6062449083995011,1291.0,694.0
74,0.696,0.7686446,1171.0,653.0,0.5592623872061571,0.001,2347.0,1829.0,0.66067797,0.7328154,456.0,545.0,0.6003057100005069,930.0,1019.0
75,0.6815,0.74291825,1263.0,648.0,0.5793093823393186,0.001,2352.0,1737.0,0.6718644,0.7349776,707.0,261.0,0.5825906420158128,1214.0,768.0
76,0.6918333,0.75735307,1204.0,645.0,0.5708108312388261,0.001,2355.0,1796.0,0.66101694,0.7249818,781.0,219.0,0.5916508232132863,1256.0,694.0
77,0.7035,0.7700535,1164.0,615.0,0.5589526538054148,0.001,2385.0,1836.0,0.6576271,0.72863376,874.0,136.0,0.6382065951824188,1339.0,601.0
78,0.70566666,0.7725983,1134.0,632.0,0.5583917857706546,0.001,2368.0,1866.0,0.67220336,0.73636657,651.0,316.0,0.5835931840589491,1159.0,824.0
79,0.69116664,0.75808316,1198.0,655.0,0.5710702982048194,0.001,2345.0,1802.0,0.6633898,0.7457073,420.0,573.0,0.5872707880149454,902.0,1055.0
80,0.70966667,0.7766316,1112.0,630.0,0.5549036314586798,0.001,2370.0,1888.0,0.6555932,0.7451477,397.0,619.0,0.6021735333790214,856.0,1078.0
81,0.7011667,0.77293473,1160.0,633.0,0.5579166586200396,0.001,2367.0,1840.0,0.6830509,0.738104,603.0,332.0,0.5816234253220639,1143.0,872.0
82,0.6975,0.76580036,1211.0,604.0,0.5618871515492598,0.001,2396.0,1789.0,0.6644068,0.74528867,874.0,116.0,0.6012632527593839,1359.0,601.0
0,0.6995,0.76714313,1184.0,619.0,0.5585575471818447,1e-04,2381.0,1816.0,0.6901695,0.75202,667.0,247.0,0.5687817996336242,1228.0,808.0
1,0.6996667,0.77130604,1197.0,605.0,0.5562072888761759,1e-04,2395.0,1803.0,0.69457626,0.7645341,708.0,193.0,0.5590366104396723,1282.0,767.0
2,0.71133333,0.7782348,1140.0,592.0,0.5489374270041784,1e-04,2408.0,1860.0,0.68881357,0.76805174,716.0,202.0,0.5613828262030068,1273.0,759.0
3,0.7186667,0.78329253,1128.0,560.0,0.5424206257859866,1e-04,2440.0,1872.0,0.68508476,0.75235254,658.0,271.0,0.5668415120597613,1204.0,817.0
4,0.71683335,0.7863573,1142.0,557.0,0.5416935927669208,1e-04,2443.0,1858.0,0.699661,0.7620518,677.0,209.0,0.564994707046929,1266.0,798.0
5,0.7205,0.78762436,1117.0,560.0,0.5402249149233103,1e-04,2440.0,1883.0,0.67762715,0.74424684,668.0,283.0,0.5720720763933861,1192.0,807.0
6,0.7183333,0.7861954,1112.0,578.0,0.5382932143410047,1e-04,2422.0,1888.0,0.6894915,0.75129765,679.0,237.0,0.5725129063856804,1238.0,796.0
7,0.7185,0.7852398,1127.0,562.0,0.5406577880680561,1e-04,2438.0,1873.0,0.6772881,0.7476654,711.0,241.0,0.57627759181847,1234.0,764.0
8,0.715,0.7826215,1130.0,580.0,0.5460747549434503,1e-04,2420.0,1870.0,0.700678,0.76946473,686.0,197.0,0.5543105114314516,1278.0,789.0
9,0.7158333,0.78201544,1135.0,570.0,0.54465907116731,1e-04,2430.0,1865.0,0.6894915,0.7577678,698.0,218.0,0.5650526705434766,1257.0,777.0
10,0.72833335,0.80189687,1106.0,524.0,0.5251713803658883,1e-04,2476.0,1894.0,0.6938983,0.75538456,696.0,207.0,0.5685861200094223,1268.0,779.0
11,0.7226667,0.7929585,1105.0,559.0,0.5333966818203528,1e-04,2441.0,1895.0,0.69525427,0.7589584,682.0,217.0,0.5645786626864288,1258.0,793.0
12,0.7223333,0.7896264,1130.0,536.0,0.5392978902409474,1e-04,2464.0,1870.0,0.70135593,0.77710545,688.0,193.0,0.549200755206205,1282.0,787.0
13,0.71433336,0.78194535,1137.0,577.0,0.5467070113619169,1e-04,2423.0,1863.0,0.6867797,0.7621359,717.0,207.0,0.5662087942078963,1268.0,758.0
14,0.714,0.7898876,1116.0,600.0,0.5373039640982946,1e-04,2400.0,1884.0,0.68338984,0.7511918,678.0,256.0,0.5687979282969136,1219.0,797.0
15,0.72216666,0.79276925,1114.0,553.0,0.5339487683276335,1e-04,2447.0,1886.0,0.7023729,0.7656264,689.0,189.0,0.558999639143378,1286.0,786.0
16,0.73116666,0.7960931,1088.0,525.0,0.5313796147207419,1e-04,2475.0,1912.0,0.7027119,0.7618295,654.0,223.0,0.5571675711769168,1252.0,821.0
17,0.71383333,0.78536433,1148.0,569.0,0.5434913093348345,1e-04,2431.0,1852.0,0.71118647,0.7809942,585.0,267.0,0.5453068313457198,1208.0,890.0
18,0.7191667,0.78994787,1101.0,584.0,0.5366654841601849,1e-04,2416.0,1899.0,0.6864407,0.7636798,700.0,225.0,0.5624330087233398,1250.0,775.0
19,0.71816665,0.7879006,1129.0,562.0,0.5390857260425885,1e-04,2438.0,1871.0,0.6864407,0.752074,706.0,219.0,0.5749440001734233,1256.0,769.0
0,0.71716666,0.7868222,1153.0,544.0,0.539231360728542,1e-04,2456.0,1847.0,0.6901695,0.7537246,674.0,240.0,0.5702492580070334,1235.0,801.0
1,0.7195,0.79040515,1119.0,564.0,0.5381078861902158,1e-04,2436.0,1881.0,0.6942373,0.76029146,685.0,217.0,0.5656049324294268,1258.0,790.0
2,0.7175,0.79350024,1120.0,575.0,0.5329458693663279,1e-04,2425.0,1880.0,0.6877966,0.752356,650.0,271.0,0.5683511114726633,1204.0,825.0
3,0.724,0.8007589,1101.0,555.0,0.5271645729740461,1e-04,2445.0,1899.0,0.6708475,0.7370273,689.0,282.0,0.5901815099231268,1193.0,786.0
4,0.7265,0.7968472,1093.0,548.0,0.5308745929598808,1e-04,2452.0,1907.0,0.6718644,0.74775016,693.0,275.0,0.5779296020835133,1200.0,782.0
5,0.7255,0.7985105,1084.0,563.0,0.5291394113500913,1e-04,2437.0,1916.0,0.6932203,0.7628561,661.0,244.0,0.5673149671089851,1231.0,814.0
6,0.7315,0.797227,1085.0,526.0,0.5272593239446481,1e-04,2474.0,1915.0,0.68813556,0.76844096,664.0,256.0,0.5589375946986473,1219.0,811.0
7,0.724,0.79452425,1084.0,572.0,0.5343574297924837,1e-04,2428.0,1916.0,0.69661015,0.77073556,633.0,262.0,0.5551005150807106,1213.0,842.0
8,0.72533333,0.79552615,1087.0,561.0,0.5312581854561965,1e-04,2439.0,1913.0,0.6877966,0.75531745,663.0,258.0,0.5708115185721446,1217.0,812.0
9,0.71316665,0.785882,1158.0,563.0,0.5408826930820942,1e-04,2437.0,1842.0,0.7040678,0.76941776,675.0,198.0,0.5549207164574478,1277.0,800.0
10,0.7326667,0.7970512,1098.0,506.0,0.5304837516446909,1e-04,2494.0,1902.0,0.69728816,0.757736,637.0,256.0,0.5633645726462542,1219.0,838.0
11,0.7313333,0.79504,1082.0,530.0,0.5307000181078911,1e-04,2470.0,1918.0,0.6864407,0.7665721,725.0,200.0,0.5684758157548258,1275.0,750.0
12,0.71566665,0.78826904,1123.0,583.0,0.5381370755533378,1e-04,2417.0,1877.0,0.6938983,0.76582575,684.0,219.0,0.5624738576553636,1256.0,791.0
13,0.7248333,0.7953159,1119.0,532.0,0.5304961345841487,1e-04,2468.0,1881.0,0.70101696,0.7719772,666.0,216.0,0.5533502611063295,1259.0,809.0
14,0.71966666,0.7841246,1127.0,555.0,0.5427440988520781,1e-04,2445.0,1873.0,0.69661015,0.762889,642.0,253.0,0.5600907274727094,1222.0,833.0
15,0.7265,0.7988412,1097.0,544.0,0.5270175326367219,1e-04,2456.0,1903.0,0.68542373,0.7640141,647.0,281.0,0.5628528199458527,1194.0,828.0
16,0.7161667,0.7904166,1141.0,562.0,0.5325871014098327,1e-04,2438.0,1859.0,0.7023729,0.7721087,643.0,235.0,0.5588200453984535,1240.0,832.0
17,0.72716665,0.79932034,1100.0,537.0,0.5244176473965247,1e-04,2463.0,1900.0,0.70779663,0.7755256,680.0,182.0,0.5496935859575109,1293.0,795.0
18,0.7225,0.79051983,1151.0,514.0,0.5310422133902709,1e-04,2486.0,1849.0,0.69661015,0.77395415,677.0,218.0,0.5558478506944947,1257.0,798.0
19,0.723,0.79793024,1114.0,548.0,0.5294129789123933,1e-04,2452.0,1886.0,0.6962712,0.77240103,670.0,226.0,0.5483304476333877,1249.0,805.0
20,0.7295,0.8033125,1111.0,512.0,0.5230772634098927,1e-04,2488.0,1889.0,0.7044068,0.7662308,636.0,236.0,0.5643443594039497,1239.0,839.0
21,0.7375,0.8052642,1055.0,520.0,0.5194704656799635,1e-04,2480.0,1945.0,0.6976271,0.76969516,672.0,220.0,0.5600697892197107,1255.0,803.0
22,0.72333336,0.7919678,1130.0,530.0,0.5326157604406278,1e-04,2470.0,1870.0,0.699661,0.76378447,663.0,223.0,0.5643152844097654,1252.0,812.0
23,0.72866666,0.7969599,1097.0,531.0,0.5267624772340059,1e-04,2469.0,1903.0,0.69559324,0.77321506,661.0,237.0,0.5540225494716127,1238.0,814.0
24,0.7295,0.8064531,1070.0,553.0,0.5221994725366433,1e-04,2447.0,1930.0,0.70474577,0.77830803,629.0,242.0,0.5465986143229371,1233.0,846.0
25,0.729,0.7940245,1081.0,545.0,0.5314636917412281,1e-04,2455.0,1919.0,0.7040678,0.77445096,628.0,245.0,0.5529728898557565,1230.0,847.0
26,0.7245,0.78898716,1103.0,550.0,0.5365204701572657,1e-04,2450.0,1897.0,0.6915254,0.7578655,652.0,258.0,0.5631696119146832,1217.0,823.0
27,0.7215,0.79690754,1096.0,575.0,0.5305704747885466,1e-04,2425.0,1904.0,0.7057627,0.7740719,664.0,204.0,0.5446493247808036,1271.0,811.0
28,0.72283334,0.7924136,1128.0,535.0,0.5317697668075562,1e-04,2465.0,1872.0,0.69525427,0.76056767,640.0,259.0,0.5581825288675599,1216.0,835.0
29,0.7191667,0.791453,1161.0,524.0,0.5300622248897949,1e-04,2476.0,1839.0,0.69525427,0.76775706,629.0,270.0,0.5547179925239692,1205.0,846.0
30,0.72283334,0.7926333,1125.0,538.0,0.530784757634004,1e-04,2462.0,1875.0,0.6884746,0.764766,699.0,220.0,0.5621820206359281,1255.0,776.0
31,0.726,0.79758126,1107.0,537.0,0.530139054308335,1e-04,2463.0,1893.0,0.6922034,0.76987505,647.0,261.0,0.558694933885235,1214.0,828.0
32,0.71533334,0.78723276,1102.0,606.0,0.5429745990534623,1e-04,2394.0,1898.0,0.68135595,0.7482866,669.0,271.0,0.5737957538184473,1204.0,806.0
33,0.7291667,0.79911864,1100.0,525.0,0.5284618763625621,1e-04,2475.0,1900.0,0.6959322,0.7675344,661.0,236.0,0.5599927787558507,1239.0,814.0
34,0.725,0.79868454,1076.0,574.0,0.5270917796591917,1e-04,2426.0,1924.0,0.6894915,0.76386005,733.0,183.0,0.5696014284582461,1292.0,742.0
35,0.73716664,0.80458796,1058.0,519.0,0.521871585821112,1e-04,2481.0,1942.0,0.69932204,0.77001053,625.0,262.0,0.5587055886701002,1213.0,850.0
36,0.72683334,0.79902923,1076.0,563.0,0.526605630243818,1e-04,2437.0,1924.0,0.69932204,0.75903535,646.0,241.0,0.5625653826079127,1234.0,829.0
37,0.7353333,0.8142156,1078.0,510.0,0.512278304596742,1e-04,2490.0,1922.0,0.6989831,0.7645792,575.0,313.0,0.5592434454772433,1162.0,900.0
0,0.72333336,0.79654247,1071.0,589.0,0.5279856929183007,1e-05,2411.0,1929.0,0.68881357,0.7623695,692.0,226.0,0.5677815841921305,1249.0,783.0
1,0.73116666,0.80449295,1069.0,544.0,0.5196728408336639,1e-05,2456.0,1931.0,0.6877966,0.7534026,638.0,283.0,0.5661393430778536,1192.0,837.0
2,0.7298333,0.7998271,1070.0,551.0,0.5275829849640529,1e-05,2449.0,1930.0,0.6864407,0.7614536,670.0,255.0,0.5659278252367246,1220.0,805.0
3,0.72716665,0.8012943,1084.0,553.0,0.5244512795408567,1e-05,2447.0,1916.0,0.6915254,0.7633066,623.0,287.0,0.565177475496874,1188.0,852.0
4,0.7288333,0.8081564,1053.0,574.0,0.5188312919934591,1e-05,2426.0,1947.0,0.68915254,0.7523746,665.0,252.0,0.572547125412246,1223.0,810.0
5,0.7235,0.79795986,1081.0,578.0,0.5269614565124114,1e-05,2422.0,1919.0,0.6810169,0.7529117,686.0,255.0,0.5761112360631006,1220.0,789.0
6,0.739,0.8112167,1065.0,501.0,0.5134103761365016,1e-05,2499.0,1935.0,0.6861017,0.7528906,663.0,263.0,0.5744490968979011,1212.0,812.0
7,0.7291667,0.80207205,1069.0,556.0,0.522354437559843,1e-05,2444.0,1931.0,0.6989831,0.75858784,647.0,241.0,0.5624062971543458,1234.0,828.0
8,0.7325,0.8055506,1065.0,540.0,0.5181812760482232,1e-05,2460.0,1935.0,0.7033898,0.7737515,642.0,233.0,0.5507690291788618,1242.0,833.0
9,0.73833334,0.80605054,1073.0,497.0,0.515531821846962,1e-05,2503.0,1927.0,0.6942373,0.7628605,614.0,288.0,0.5612096438973637,1187.0,861.0
10,0.7235,0.7967566,1089.0,570.0,0.5266646485527356,1e-05,2430.0,1911.0,0.6959322,0.7642498,641.0,256.0,0.5637533642477909,1219.0,834.0
11,0.72533333,0.7974199,1089.0,559.0,0.5265888106326262,1e-05,2441.0,1911.0,0.6942373,0.75787485,672.0,230.0,0.5649313800920874,1245.0,803.0
12,0.73366666,0.8066054,1068.0,530.0,0.5189182681838671,1e-05,2470.0,1932.0,0.69355935,0.76508796,663.0,241.0,0.5632218073990385,1234.0,812.0
13,0.7378333,0.809193,1064.0,509.0,0.51499247379601,1e-05,2491.0,1936.0,0.6864407,0.7556784,667.0,258.0,0.5663556899054576,1217.0,808.0
14,0.735,0.80654657,1061.0,529.0,0.5182425984740258,1e-05,2471.0,1939.0,0.6864407,0.7516806,685.0,240.0,0.5740521025354579,1235.0,790.0
15,0.72216666,0.7926016,1106.0,561.0,0.53268376874427,1e-05,2439.0,1894.0,0.7033898,0.7688731,639.0,236.0,0.5603605052172127,1239.0,836.0
16,0.7235,0.7968518,1094.0,565.0,0.5284881138304869,1e-05,2435.0,1906.0,0.70779663,0.7741649,604.0,258.0,0.5507389534327943,1217.0,871.0
17,0.72866666,0.8024747,1077.0,551.0,0.5265209662169218,1e-05,2449.0,1923.0,0.69084746,0.7625404,660.0,252.0,0.5624363566859294,1223.0,815.0
18,0.73483336,0.8098113,1059.0,532.0,0.5148948906113704,1e-05,2468.0,1941.0,0.69186443,0.7624625,646.0,263.0,0.5646616059339653,1212.0,829.0
19,0.7276667,0.79898345,1071.0,563.0,0.5296768862505754,1e-05,2437.0,1929.0,0.67694914,0.7481204,700.0,253.0,0.5767734198752096,1222.0,775.0
20,0.71933335,0.79128313,1132.0,552.0,0.5315354246894518,1e-05,2448.0,1868.0,0.68338984,0.75332904,692.0,242.0,0.5725312930547585,1233.0,783.0
21,0.72966665,0.8064948,1097.0,525.0,0.5195701461533705,1e-05,2475.0,1903.0,0.7057627,0.7637559,641.0,227.0,0.5607419923200445,1248.0,834.0
22,0.71783334,0.79047805,1114.0,579.0,0.5344843829174837,1e-05,2421.0,1886.0,0.69355935,0.7527042,648.0,256.0,0.5664895090006166,1219.0,827.0
23,0.725,0.8029644,1090.0,560.0,0.5210761485000451,1e-05,2440.0,1910.0,0.7084746,0.7814066,662.0,198.0,0.5437206590579728,1277.0,813.0
