epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
28,0.73583335,0.8102851,1080.0,505.0,0.5149279276529948,1e-04,2495.0,1920.0,0.6905085,0.75750136,714.0,199.0,0.5662656335002285,1276.0,761.0
29,0.74483335,0.8104488,1066.0,465.0,0.5093841058264176,1e-04,2535.0,1934.0,0.7027119,0.7734621,689.0,188.0,0.5545030733286325,1287.0,786.0
30,0.7345,0.8041169,1107.0,486.0,0.5169045975555976,1e-04,2514.0,1893.0,0.6898305,0.75752306,708.0,207.0,0.5642074717808578,1268.0,767.0
31,0.73516667,0.80903673,1073.0,516.0,0.515387302239736,1e-04,2484.0,1927.0,0.6983051,0.76042795,655.0,235.0,0.5579756006851034,1240.0,820.0
32,0.7313333,0.8036413,1088.0,524.0,0.5200165543705225,1e-04,2476.0,1912.0,0.6959322,0.7635045,669.0,228.0,0.5603389553094315,1247.0,806.0
33,0.7265,0.7993617,1118.0,523.0,0.5234188218911489,1e-04,2477.0,1882.0,0.7016949,0.7775979,698.0,182.0,0.5508556985754077,1293.0,777.0
34,0.7395,0.8096475,1076.0,487.0,0.5121175517638524,1e-04,2513.0,1924.0,0.6898305,0.77117246,684.0,231.0,0.5584161578093545,1244.0,791.0
35,0.7405,0.8167906,1073.0,484.0,0.5060532562186321,1e-04,2516.0,1927.0,0.7118644,0.7724206,629.0,221.0,0.5523020102310989,1254.0,846.0
36,0.73733336,0.80754554,1065.0,511.0,0.5133621374766032,1e-04,2489.0,1935.0,0.7081356,0.77779096,659.0,202.0,0.5503099660247059,1273.0,816.0
37,0.7341667,0.8060617,1088.0,507.0,0.5186723907291889,1e-04,2493.0,1912.0,0.7074576,0.78627026,674.0,189.0,0.5417927176265394,1286.0,801.0
38,0.739,0.81093633,1076.0,490.0,0.507565505032738,1e-04,2510.0,1924.0,0.69932204,0.7630679,706.0,181.0,0.5597535189430592,1294.0,769.0
39,0.74883336,0.826493,1062.0,445.0,0.49115225406984486,1e-04,2555.0,1938.0,0.71118647,0.7861874,649.0,203.0,0.5359890480667858,1272.0,826.0
40,0.737,0.81264055,1067.0,511.0,0.5127250577509403,1e-04,2489.0,1933.0,0.6925424,0.7508509,659.0,248.0,0.5756666451692581,1227.0,816.0
41,0.735,0.80864114,1068.0,522.0,0.5140805499752362,1e-04,2478.0,1932.0,0.699661,0.76675355,672.0,214.0,0.5668620323225603,1261.0,803.0
42,0.74583334,0.81906193,1057.0,468.0,0.5017050368711352,1e-04,2532.0,1943.0,0.70508474,0.7793046,661.0,209.0,0.5464148050395109,1266.0,814.0
43,0.739,0.8169088,1046.0,520.0,0.5067116040239732,1e-04,2480.0,1954.0,0.7037288,0.7800109,626.0,248.0,0.5495316474114434,1227.0,849.0
44,0.74366665,0.8113854,1023.0,515.0,0.5125242771704992,1e-04,2485.0,1977.0,0.71084744,0.7783954,672.0,181.0,0.5448731154203414,1294.0,803.0
45,0.73716664,0.81349236,1055.0,522.0,0.5096574966361125,1e-04,2478.0,1945.0,0.70135593,0.769085,680.0,201.0,0.554568268434476,1274.0,795.0
46,0.7378333,0.8175922,1041.0,532.0,0.5063434943556786,1e-04,2468.0,1959.0,0.7118644,0.7802976,668.0,182.0,0.543994314488718,1293.0,807.0
47,0.74483335,0.8183947,1024.0,507.0,0.5043967876334985,1e-04,2493.0,1976.0,0.68271184,0.74645793,700.0,236.0,0.5793259490849608,1239.0,775.0
48,0.733,0.8053076,1079.0,523.0,0.5196686383833488,1e-04,2477.0,1921.0,0.7098305,0.7797898,616.0,240.0,0.539383430501162,1235.0,859.0
49,0.7388333,0.8150803,1065.0,502.0,0.5064906453837951,1e-04,2498.0,1935.0,0.7020339,0.76325035,630.0,249.0,0.5599470191082712,1226.0,845.0
50,0.7413333,0.8149171,1043.0,509.0,0.5056028160452842,1e-04,2491.0,1957.0,0.7101695,0.76633483,684.0,171.0,0.5568666469242614,1304.0,791.0
51,0.73366666,0.81281495,1086.0,512.0,0.5079205390065908,1e-04,2488.0,1914.0,0.6932203,0.75456125,689.0,216.0,0.5708307595071146,1259.0,786.0
52,0.7428333,0.82078725,1042.0,501.0,0.4983999714503686,1e-04,2499.0,1958.0,0.69864404,0.7620888,707.0,182.0,0.5668717132281449,1293.0,768.0
53,0.7288333,0.8031008,1085.0,542.0,0.5185778699070215,1e-04,2458.0,1915.0,0.70508474,0.76538926,659.0,211.0,0.5596647478261236,1264.0,816.0
54,0.7295,0.81012183,1112.0,511.0,0.5145886342724164,1e-04,2489.0,1888.0,0.6979661,0.7709915,664.0,227.0,0.5540625758595386,1248.0,811.0
55,0.74616665,0.81460077,1059.0,464.0,0.5027025037755569,1e-04,2536.0,1941.0,0.7233898,0.78632766,583.0,233.0,0.5339875378851163,1242.0,892.0
56,0.7405,0.8150535,1069.0,488.0,0.5062891771396001,1e-04,2512.0,1931.0,0.71457624,0.77218294,641.0,201.0,0.5455316931514417,1274.0,834.0
57,0.74333334,0.81456226,1033.0,507.0,0.5084535006682078,1e-04,2493.0,1967.0,0.7098305,0.7712154,624.0,232.0,0.5558766745409723,1243.0,851.0
58,0.74616665,0.82310724,1044.0,479.0,0.5006344866752624,1e-04,2521.0,1956.0,0.70135593,0.7676018,683.0,198.0,0.5611937699176497,1277.0,792.0
59,0.7485,0.8198821,1026.0,483.0,0.5022099793454011,1e-04,2517.0,1974.0,0.68915254,0.7496375,722.0,195.0,0.5751141514313423,1280.0,753.0
60,0.7453333,0.8180817,1052.0,476.0,0.4997482290615638,1e-04,2524.0,1948.0,0.6911864,0.7675951,738.0,173.0,0.5637048714241739,1302.0,737.0
61,0.7395,0.81367487,1059.0,504.0,0.5086950623989105,1e-04,2496.0,1941.0,0.6976271,0.7715032,696.0,196.0,0.5566226430868698,1279.0,779.0
62,0.745,0.81454927,1060.0,470.0,0.5060214633742969,1e-04,2530.0,1940.0,0.69661015,0.75699544,684.0,211.0,0.5716568451311629,1264.0,791.0
63,0.7428333,0.81678784,1057.0,486.0,0.5032221480707327,1e-04,2514.0,1943.0,0.7091525,0.7762686,625.0,233.0,0.547229160545236,1242.0,850.0
64,0.7355,0.8076974,1061.0,526.0,0.5141021360953649,1e-04,2474.0,1939.0,0.7135593,0.7786466,655.0,190.0,0.54131992706808,1285.0,820.0
65,0.7406667,0.8121851,1069.0,487.0,0.5094640378902355,1e-04,2513.0,1931.0,0.7176271,0.79273975,634.0,199.0,0.5298671058679031,1276.0,841.0
66,0.7521667,0.82408184,1020.0,467.0,0.49694571120043596,1e-04,2533.0,1980.0,0.7057627,0.7652506,636.0,232.0,0.5594299804356139,1243.0,839.0
67,0.74866664,0.82236606,1029.0,479.0,0.4987684077521165,1e-04,2521.0,1971.0,0.6932203,0.7739886,688.0,217.0,0.5589027676036802,1258.0,787.0
68,0.741,0.81624395,1063.0,491.0,0.5027733472486337,1e-04,2509.0,1937.0,0.7023729,0.78127974,676.0,202.0,0.5486084946131302,1273.0,799.0
69,0.73433334,0.8105531,1093.0,501.0,0.5099152177820603,1e-04,2499.0,1907.0,0.7016949,0.77240443,683.0,197.0,0.5518602798045692,1278.0,792.0
70,0.7478333,0.8250985,1038.0,475.0,0.4989896506816149,1e-04,2525.0,1962.0,0.6962712,0.7610259,654.0,242.0,0.5649283387398316,1233.0,821.0
71,0.75416666,0.82497007,1031.0,444.0,0.4924241016805172,1e-04,2556.0,1969.0,0.69559324,0.7622231,715.0,183.0,0.5654737324027692,1292.0,760.0
72,0.7456667,0.81883997,1035.0,491.0,0.5017065739383301,1e-04,2509.0,1965.0,0.6932203,0.7651562,678.0,227.0,0.5539249582310855,1248.0,797.0
73,0.7335,0.8046357,1077.0,522.0,0.5163854545603196,1e-04,2478.0,1923.0,0.69457626,0.75823975,679.0,222.0,0.5665977368920536,1253.0,796.0
74,0.74216664,0.8142504,1072.0,475.0,0.5045294521873196,1e-04,2525.0,1928.0,0.69084746,0.7599007,697.0,215.0,0.5704376979399536,1260.0,778.0
75,0.74333334,0.821506,1060.0,480.0,0.4977392358581225,1e-04,2520.0,1940.0,0.6962712,0.7699878,656.0,240.0,0.5596122169393604,1235.0,819.0
